file_list,Level-1 Annotation,Level-2 Annotation,Dynamic Agent,Static Agent
57890858-8e93-41d7-b5e8-cd101e44fc22.mp4,Slow Down,Right Turn,vehicle,pothole
a1e684f6-dbb6-4be6-8845-da8ebf1e1baa.mp4,Straight,Driving Straight,,
a2a2e236-b825-44b1-ad4b-84a41480d4ee.mp4,Slow Down,Right Turn,,pothole
a5343548-f5e6-4a16-abcc-26045cff65c7.mp4,Slow Down,Congestion,vehicle,
a8f48c3f-eb0f-4da2-9c09-a7bf665f4358.mp4,Straight,Driving Straight,,
b371ccfa-da3f-4edd-8581-18cd68f0bed8.mp4,Straight,Driving Straight,,
b7f5c748-6b37-4929-9c21-e62018ab7db7.mp4,Slow Down,Congestion,vehicle,
bd7e803d-5a0e-4e0f-bf4e-fcb1529c9f51.mp4,Slow Down,Obstruction,vehicle,
c49a4fb1-9194-4c52-a2b0-fce760135b70.mp4,Slow Down,Pothole,vehicle,
cc025ecb-0f22-4d17-95d0-b8ee9b9e8e6d.mp4,Straight,Driving Straight,,
d18703a5-a86d-4830-bcae-f591bb01b4cd.mp4,Stop,Traffic Light,,vehicle
d2312c54-1c30-41e5-9738-f54f6811da49.mp4,Slow Down,Left Turn,vehicle,pothole
d24373f1-908d-4205-a97b-871e4c113347.mp4,Straight,Driving Straight,,
d362f8e2-e79c-4284-aca7-320465e1de4d.mp4,Straight,Driving Straight,,
d4fc6416-ed51-435e-b5d3-fbe94752dd2e.mp4,Slow Down,Left Lane Change,vehicle,
d824f489-2347-4dd9-a6d0-06531d56796c.mp4,Slow Down,Deviate,,Others(Avoid Barrack)
d9fc5229-ed9a-4f33-8a89-69284333dc1f.mp4,Slow Down,Obstruction,,vehicle
dee6b0b4-e5b7-4f08-a73a-7bdbf2241829.mp4,Slow Down,Speed Breaker,vehicle,
dfb5c9da-13bf-450f-8a4e-b4fa70f499de.mp4,Slow Down,Pothole,,vehicle
e05b5562-3bc9-4b91-b6d0-f638ef0708c7.mp4,Left,Turn,,
e2899726-9814-43ba-b30b-543a299f6107.mp4,Slow Down,Speed Breaker,vehicle,speed breaker
ed219df9-c953-4c38-a9d4-61a9969b65fc.mp4,Left,Turn,,
ee01ed71-0648-4107-9779-4602050e1e49.mp4,Stop,Congestion,,vehicle
f50b7326-4d8f-4932-80ea-13f468af6c5c.mp4,Slow Down,Congestion,vehicle,
fb4f444b-925d-4d45-ba51-5b31685b882d.mp4,Slow Down,Speed Breaker,vehicle,
ff540391-2eed-4025-a8d7-f141315ef4ba.mp4,Slow Down,Left Lane Change,vehicle,
0c08e0a4-2a90-4f6e-bc9a-4e20b99e80f8.mp4,Straight,Driving Straight,,
0e167521-7ec4-4035-a303-7135815bf1b1.mp4,Straight,Driving Straight,,
0ebed140-98a2-4f24-8980-d273a0413490.mp4,Left,Lane Change,,
02a39e85-41cc-44bc-949f-85a5f7b4bcc1.mp4,Slow Down,Right Turn,vehicle,
03e96ff0-a12e-42f1-a07e-4ddb7295e7de.mp4,Slow Down,Left Turn,,"speed breaker, pothole"
06d7de7c-e0ff-438b-9bb7-f060ec4a5c17.mp4,Slow Down,Left Lane Change,vehicle,
1b3c461c-f336-41fc-bbd3-409d89e4202a.mp4,Slow Down,Left Turn,,"pothole, speed breaker"
1b5f9181-6f1f-4e57-9a37-ae3a84d52232.mp4,Straight,Driving Straight,,
1f031e3a-8fb4-4a23-bb81-1bcc5d3cf411.mp4,Slow Down,Right Turn,vehicle,
1ff2231a-be78-4d47-a6b4-57c910f652da.mp4,Slow Down,Speed Breaker,,pothole
2aa75971-b9d1-4f43-b3d1-e30e248a5a29.mp4,Left,Turn,,
2d3a5d2c-1d50-4e0e-98bb-2eb1d5d6a102.mp4,Slow Down,Right Turn,,"speed breaker, pothole"
2d49a050-8c10-43d8-8777-ca4be5323c0e.mp4,Right,Turn,,speed breaker
2d823f32-2a1b-484f-b09a-951d55fc8288.mp4,Slow Down,Left Turn,Pedestrian,speed breaker
2f5895fb-cdaa-421c-85b2-3dd85191bb31.mp4,Straight,Driving Straight,,
3b05d071-1631-4cfe-842e-2d635142972d.mp4,Slow Down,Right Lane Change,,
3d57795a-d0bf-44bb-9204-288b25e1e27b.mp4,Straight,Driving Straight,,
4ea4a65f-76b2-46cb-bcb8-05c77548768a.mp4,Slow Down,Left Turn,,pothole
5ca2d319-9a75-47ad-adba-3fe7e6074d78.mp4,Straight,Driving Straight,,
5d7b4f4c-47aa-4c27-b3a7-342ead60f289.mp4,Slow Down,Pothole,pedestrian,
6bc8c6a5-da5b-4427-96dc-bc1a6b8e3647.mp4,Slow Down,Left Turn,,pothole
6c786232-ee47-42d2-93ea-ab0a7b803697.mp4,Slow Down,Right Turn,,"pothole, speed breaker"
6c934c1b-c7f2-4157-b4f1-44ce814b3830.mp4,Slow Down,Right Turnn,,"pedestrian, pothole"
6dba7af5-dac5-4df9-bc70-35a42982a863.mp4,Straight,Driving Straight,,
6dc8bcf7-45e7-4b7c-a8c7-af021d69bca7.mp4,Slow Down,Congestion,vehicle,
6f0503e3-2aa2-4c5b-932f-d73dfc01f657.mp4,Slow Down,"Right Turn, Cut-in",,speed breaker
6fb9efc7-4e52-4a22-8e0f-c2420d759961.mp4,Slow Down,Right Lane Change,vehicle,pothole
7ac1f9c1-c463-44ab-8b07-dac4ab015577.mp4,Left,Turn,,
7bfc8942-6d68-4e5d-a02e-c4477a7a5257.mp4,Slow Down,U Turn,,
7c84d180-7146-4415-8e8e-41a63697c2ef.mp4,Straight,Driving Straight,,
7f03dda0-05e5-44f8-8cfb-c977ef28ba61.mp4,Straight,Driving Straight,,
8a0351a9-adfc-4945-8b4d-945fe1693481.mp4,Slow Down,Cut-in,vehicle,
8b707562-f84e-46e7-ac5b-af2f5acb6c1c.mp4,Slow Down,Right Turn,vehicle,
9b3d131d-8e02-4057-884a-ac89327b5fd4.mp4,Right,Lane Change,,
9b81b71f-2efa-4e24-8a5b-bbb43642af5e.mp4,Slow Down,Yield,vehicle,
9c0ac108-b761-41c7-b1f9-f5df9f502b3e.mp4,Slow Down,Left Turn,vehicle,
7635001f-a9aa-4537-8197-fc984d219dca.mp4,Right,Lane Change,,
99530ace-f3b7-4c68-be14-a2738e995732.mp4,Straight ,Driving Straight,,
99531052-1d03-4abc-add2-644fc3fd629a.mp4,Slow Down,Left Turn,pedestrian,
a30780cc-3bbb-4835-a183-442950ae7354.mp4,Slow Down,U Turn,,
b8231dda-c24c-4860-9c95-4d096e8aa83b.mp4,Slow Down,Left Turn,,pothole
b8fe6ef4-db85-4f8e-aa37-fedb4de1e6e7.mp4,Slow Down,U Turn,vehicle,
bc2a4035-65fc-4939-a4a0-8f6ef45e7678.mp4,Slow Down,Right Turn,,
bcca83db-34a9-4e90-ba39-50dbb8d92527.mp4,Slow Down,Traffic Light,vehicle,
bfbe10c1-2ff8-4837-b47f-b5e22fd5770c.mp4,Slow Down,Congestion,vehicle,
bfc5d1f3-deb9-4024-8abb-5fec19b55e24.mp4,Right,Turn,,
c566f506-9314-4dda-9e3d-1a4bf2df2baf.mp4,Slow Down,"Yield, Left Turn",vehicle,
c57d122b-8e95-465a-8913-1f7663521e6e.mp4,Right,Lane Change,,
c6a5bf54-d544-4e8f-bd44-a6e34ed86fd6.mp4,Slow Down,U Turn,,
c71616d5-c633-4da0-afd4-8eb98781d7cf.mp4,Slow Down,"Obstruction, Right Turn",vehicle,
ca460300-d7fd-4213-bdc2-ea793ddbee79.mp4,Straight,Driving Straight,,
cc7b4305-70fa-4ec2-b9d5-2d053b9ddf81.mp4,Slow Down,Left Turn,,
d368bf9b-b14e-4a5e-9420-6df502f1454b.mp4,Straight,Driving Straight,,
dc7f23ed-4900-4cfe-adc0-995bf68cfb67.mp4,Slow Down ,Right Turn,,
dcf45a2b-7a3a-4929-b1b0-525389f19ca8.mp4,Slow Down,Left Turn,pedestrian,
e0977cc4-9125-4ec5-aad7-7eae5c628d17.mp4,Slow Down,Left Turn,,pothole
e2782b51-4103-432c-85c9-6d2c98b4ff95.mp4,Slow Down,Pothole,,
e8ebdacd-81c7-4356-adfd-98ebb08398f0.mp4,Slow Down,Left Turn,,
e9ca91a4-e20c-4924-b78f-b4dcd3d542ea.mp4,Left ,Lane Change,,
eacb71e2-d7c6-44bb-bd9d-27d0b296777e.mp4,Slow Down,Right Turn,vehicle,
eb26dc3f-8e50-4e75-b7ea-959463786022.mp4,Slow Down,Speed Breaker,,speed breaker
eb70603c-5922-4e50-b082-60a8197ed2cb.mp4,Slow Down,Right Turn,,speed breaker
ef0b689f-eaec-445c-ba61-7382cf8fbdc4.mp4,Slow Down,Right Turn,,
f21c402e-77de-44f7-b670-bd2f4f03ae8a.mp4,Slow Down,Congestion,vehicle,
f328c692-8333-4f01-92d9-6e0349577421.mp4,Slow Down,Right Turn,pothole,
f391bd66-2496-4a12-8bea-d7b50c67ac6f.mp4,Slow Down,Left Turn,vehicle,
f4e87fa7-7f93-4778-9863-7d5f8cceddeb.mp4,Slow Down,Right Turn,,
f9a99bea-1c13-4c28-9f47-c04ea30a8c83.mp4,Stop,,,
fc58edcd-a11b-4b62-a7c6-77b8ed210ee7.mp4,Slow Down,Left Turn,vehicle,
02ee5d67-46cc-48f7-9dab-d12bd3a711a6.mp4,Straight,Driving Straight,,
0605ff9d-b39c-4934-b549-4a2299f21b9a.mp4,Stop,Obstruction,vehicle,
078075d8-4b34-4323-afa7-39108fa423b8.mp4,Stop,,,
0b8335ed-141d-4b46-89c0-77f018182c60.mp4,Left,Lane Change,,
0fd1be65-356d-4504-ae16-9b9837a7941c.mp4,Slow Down,"Left Turn ,Pedestrian Crossing",vehicle,
10c7d044-e1a4-4183-99f9-6724956d1ea1.mp4,Left,Turn,,
1368a3b8-32be-43e0-91a6-3de9e0c71294.mp4,Right,Lane Change,,
1c68a782-0ff9-4d6c-827f-146a0af12030.mp4,Left,Turn,,
3b76f1fa-425f-49c4-a365-f78645ed533b.mp4,Slow Down,Congestion,vehicle,
421567de-b799-4d13-9daf-2fc48983bcc2.mp4,Slow Down,"Cut-in, Right Turn",vehicle,
5fd08090-71b9-4d51-b975-c00378d81438.mp4,Left,Turn,,
66c8d587-818e-4b10-8dd0-f3cc8b92e0c9.mp4,Slow Down,Right Turn,vehicle,
6a6f29f2-bbf4-4254-9c75-2ec8d64394b3.mp4,Slow Down,"Cut-in, Right Turn",vehicle,
6c09d3c5-bcbe-4496-a3f9-3057cc5c17d5.mp4,Stop,,,
6ddad6e0-4df5-4181-93cc-70a635d80653.mp4,Straight,Driving Straight,vehicle,
6f0ffb96-7a02-43ee-b0f0-54b459c81d20.mp4,Straight,Driving Straight,,
752e34d1-b600-47c0-8dd8-7c8a5de7e51f.mp4,Slow Down,Speed Breaker,,speed breaker
75786123-d47b-4f69-b929-eed24de0c135.mp4,Slow Down,Obstruction,vehicle,
8866c961-7cdf-4704-b045-6cda589659fa.mp4,Straight,Driving Straight,,
8daf56b1-264e-4a52-a326-fb24a5ed199b.mp4,Slow Down,Obstruction,vehicle,
90ed1c2a-5616-4fdb-8d14-a43a60780af4.mp4,Slow Down,U Turn,vehicle,
97c3a86d-047e-4f83-bc87-d58e5daf3175.mp4,Slow Down,Left Turn,vehicle,
9d1bbee9-04e6-451d-9853-ccce8e5a4493.mp4,Slow Down,Left Turn,vehicle,
b665853b-ee27-4ba7-ba76-e15866b4474e.mp4,Left,Turn,,
c21a5f3f-fe60-44af-a636-c47e38853031.mp4,Straight,Driving Straight,,
c2a8bc19-e635-4592-925f-6a8f5f8b5c47.mp4,Left,Lane Change,,
ceeabcd8-29a2-4db7-a5cf-b56441c0b974.mp4,Left,Lane Change,,
d21f03cd-0ff2-433c-beb2-8bcaa801d8d5.mp4,Straight,Driving Straight,,
d9df9557-d1fb-41dd-bed2-9a1244683387.mp4,Right,Turn,,
dc2ecda5-1e28-4a21-90dc-3fe77a39c18c.mp4,Straight,Driving Straight,,
de45daf1-120d-42ab-8207-81cdc67f31fd.mp4,Right,Lane Change,,
e4d51193-8031-44c9-9d74-e0b492b90758.mp4,Right,Turn,,
e7159d96-6d50-48f8-abec-a0b0d8f45537.mp4,Straight,Driving Straight,,
e762f75d-dfae-40cc-b2fe-ca5a3ebdcc3a.mp4,Left,Turn,,
e790f9c5-4145-4343-8965-c43285cb1ca2.mp4,Straight,Driving Straight,,
f1f5ee1e-7e70-400a-9ca4-b9173ea15ba5.mp4,Right,Lane Change,,
f568de3f-56b4-4ea8-ad5a-8d2318afdc66.mp4,Slow Down,Right Turn,vehicle,
0977cc4a-e436-48aa-aa8c-1f3bf3ca57ce.mp4,Left,Turn,,
152a5780-17fd-43e1-a261-597ce4f13792.mp4,Slow Down,Yield,vehicle,
16f10172-3c7f-412e-bb89-ab5242eafc75.mp4,Slow Down,Left Lane Change,vehicle,
1766b661-ad64-44c2-8080-451755896eed.mp4,Straight,Driving Straight,,
176d3b19-acf3-4fab-a0ac-51602434941d.mp4,Slow Down,Speed Breaker,,speed breaker
18c0eadb-0c1d-4f9a-b2d2-1853356f113e.mp4,Slow Down,Left Turn,,speed breaker
2036e204-b80d-45e9-893b-9abd36eb07a7.mp4,Right ,Turn,,
21a3b04f-0fdf-46ab-88e5-6ad10291c9ca.mp4,Deviate,Avoid Parked Vehicle,,
227e19bd-54d9-44d1-af7e-7fb10ead3a73.mp4,Slow Down,Right Lane Change,vehicle,
241dc71e-7c4f-40d7-bf9e-38ae7ed764cf.mp4,Left ,Turn,,
250ab7ff-648d-4682-b98e-761dd6309c83.mp4,Slow Down,Right Turn,,speed breaker
2529b3f2-6274-4777-be50-9f99632ac787.mp4,Straight,Driving Straight,,
2663dadf-9f94-4527-9215-8a7d4dba7946.mp4,Slow Down,obstruction,,
27e3ba24-3f78-4199-bb5f-863ea3578fab.mp4,Slow Down,Congestion,vehicle,
3261b14a-216f-4e39-9d9d-623630dbb242.mp4,Slow Down,Cut-in,,
340ea893-f147-4d65-a500-97b6839fb9c1.mp4,Left,Turn,,
343cd25d-a929-4b9f-898c-e3e27dcc77fe.mp4,Slow Down,Obstruction,,vehicle
34e9f3ff-d412-408e-91a7-10eb01e99938.mp4,Right,Turn,,
3687e808-5699-4284-a33e-879e65a6f525.mp4,Slow Down,Left Turn,,
36f03069-9925-4322-91fb-6c5e1d8b6695.mp4,Slow Down,Left Turn,,pothole
408a5902-3517-4a29-89b4-900cbd10bdea.mp4,Left,Lane Change,,
40fc0b92-6834-4056-bc60-2dda24c03583.mp4,Slow Down,Right Turn,,speed breaker
483c5063-2a14-45e6-baa5-d1213e433c73.mp4,Slow Down,Right Lane Change,,"pothole, vehicle"
55bc14df-a724-4335-befb-131fe7d28b5a.mp4,Slow Down,Speed Breaker,,speed breaker
591b15d9-1cf3-4582-9842-5ffa49782d97.mp4,Rightn,Turn,,
5987b045-5072-41fd-8b75-a1d8b54c8778.mp4,Slow Down,Speed Breaker,,pothole
6010a7a4-e7ff-45f9-97c7-4d6fd68e0767.mp4,Slow Down,Left Turn,vehicle,
60c986cd-14e3-4737-bec9-8d6470ba27be.mp4,Right ,Turn,,
617bbc2d-883e-4c79-b1d1-8dbb616d12f8.mp4,Right,Turn,,
6207bd03-8d47-47a6-b42d-35a3dcd5a5a2.mp4,Left,Turn,,
637a96d8-5f9f-49ff-a2cf-73ad1b089dc8.mp4,Slow Down,"Right Turn, Obstruction",,vehicle
701bca39-5de2-49dd-aa77-575b05981928.mp4,Slow Down,"Right Turn, Dynamic Vehicle,vehicle",,
70b6a59a-ee37-446f-99ae-b7ca58387ed3.mp4,Slow Down,Left Turn,vehicle,
714b167d-8052-4cfb-a26e-3f370219067c.mp4,Left,Turn,,speed breaker
763ba981-f6bb-48b7-b3d1-c9bcfe7644b8.mp4,Slow Down,Left Turn,,speed breaker
77da7382-dd30-4768-827e-b1b6ab4359a4.mp4,Slow Down,Obstruction,vehicle,
77f8a148-9c71-4386-b316-70529eca50f4.mp4,Straight,Driving Straight,,
78d73642-8abd-4bce-903d-579fd02874c4.mp4,Slow Down,Left Turn,,pothole
799e1871-c3e4-407a-adbb-3a528a5bc821.mp4,Slow Down,Right Turn,,speed breaker
79eaead3-9e55-42cf-8a2b-a77145f6df67.mp4,Left,Turn,,
84b33025-5a19-43eb-b0b6-03fbe2c8c2ae.mp4,Slow Down,Congestion,vehicle,
872b6df8-12b3-4c5d-980a-c9c137e0c38e.mp4,Left,Turn,,
88fce69b-14a6-4755-b1c6-6f74b1d9b0e1.mp4,Deviate,Avoid Congestion,vehicle,
97bd31d8-6752-4299-a00d-603132f89ac1.mp4,Left,Turn,,
986f3bb4-8922-4c91-8936-3fa521ecf41c.mp4,Slow Down,Left Turn,,speed breaker
01a030fc-10da-43bc-a522-3a0f24caf68a.mp4,Left,Lane Change,,
01d5a20e-6647-480b-bc71-3852b6d44f49.mp4,Straight,Driving Straight,,
033855bd-1545-487e-adfc-0e24a6f3e065.mp4,Slow Down,Congestion,vehicle,
0445e940-260f-49f4-84cf-3fe61c6935d8.mp4,Left,Lane Change,,
04a60391-ebeb-4978-aa41-d4a8688d58da.mp4,Slow Down,Left Lane Change,vehicle,
06b2abab-e32b-467e-8e4e-de0037818b8c.mp4,Straight,Driving Straight,,
1347222b-22b0-4994-95b5-128a4f1d10f4.mp4,Left,Lane Change,,
1350204a-f6a1-4602-8b4e-55271edfe6c1.mp4,Left,Lane Change,,
1440e4e0-4ad0-49ff-a9f3-8d38a491b6c1.mp4,Right,Lane Change,,
150acb24-9c8f-4e99-8e35-eb5cc44bc770.mp4,Left,Lane Change,,
1947c7ff-6fc6-4444-9ee7-c2ed241a5db6.mp4,Right,Lane Change,,
1fcf6a74-441b-46bb-80bc-a34954e53118.mp4,Left,Lane Change,,
216fe158-8f62-4068-b313-1480e07795b9.mp4,Right,Lane Change,,
240890bc-8241-4893-af8c-2dc9cc1346cd.mp4,Straight,Driving Straight,,
2a48e267-b7ad-40be-b292-cd98d358f820.mp4,Right,Lane Change,,
2cca376e-bc19-4821-9969-aee2325e2a43.mp4,Straight,Driving Straight,,
34cc9ada-027d-4e93-ac47-4772b56ffa09.mp4,Left,Lane Change,,
36fcb242-f7ba-42b7-8be1-3e390fb83863.mp4,Slow Down,Right Lane Change,vehicle,
37be87cf-3ff9-4257-a54c-53ba4dbb1dcf.mp4,Right,Lane Change,,
3a2aac1c-d23a-4c37-ab9b-c473a034f2a2.mp4,Slow Down,Right Lane Change,vehicle,
42467492-9ca2-4e52-b63c-f04bd6518d61.mp4,Straight,Driving Straight,,
443b575e-e7cb-41ca-8aee-cee2d0ff8d9d.mp4,Left,Lane Change,,
4ad60665-c683-4494-980d-10559c19c93f.mp4,Right,Lane Change,,
53e3c21e-afe8-4713-a50c-90a046b96ef8.mp4,Left,Lane Change,,
543afc20-6544-4248-b0d2-500c4e8fbe45.mp4,Right,Lane Change,,
59ec30f6-6fdc-4b86-8166-954e147d818f.mp4,Right,Lane Change,,
5b300ca7-be42-4500-ab56-94522f265336.mp4,Left,Lane Change,,
5b74395d-b7b0-482b-abb3-bf204576254e.mp4,Right,Lane Change,,
5c66ee0d-b9ee-4bbb-bbb8-9312718765d2.mp4,Right,Lane Change,,
60c63466-939e-4fa9-ab79-85e5c43224db.mp4,Left,Lane Change,,
63309313-b8fb-4150-ab4c-6375a23b9667.mp4,Left,Lane Change,,
645b86d4-fb1d-4500-a547-ff1a63942ca3.mp4,Right,Lane Change,,
64c621cf-4bc7-4522-8eba-55feeeba25bf.mp4,Straight,Driving straight,,
68026838-9631-4a10-ae66-2da5e4132bdb.mp4,Left,Lane Change,,
6a587f66-1c8d-4927-8daf-73a741396803.mp4,Right,Lane Change,,
6bd20991-f853-4de7-8bcf-1af031f60d19.mp4,Left,Lane Change,,
78e42844-e8fa-4543-8bce-bb4c987825eb.mp4,Left,Lane Change,,
7c6f83aa-ec24-4a92-aa78-57d775999abb.mp4,Left,Lane Change,,
7fe48b33-18d9-4257-8912-2da6c923e771.mp4,Right,Lane Change,,
80fc8eba-c9e6-43da-9c5b-c0382e327615.mp4,Slow Down,Congestion,vehicle,
893383b0-75a6-4bbb-9486-95ee0809c6db.mp4,Right,Lane Change,,
8e2dac05-9367-4392-ab09-496ef78ed4a3.mp4,Left,Lane Change,,
94aecbcf-5b0a-4449-b060-483f8f189a72.mp4,Right,Lane Change,,
95ec9048-cd47-4186-9fa2-27e040836de1.mp4,Right,Lane Change,,
96aa4693-228a-4e91-9d0b-c4b05f5237d3.mp4,Left,Lane Change,,
98249b55-f9ad-4388-85ed-5d7708c77fc7.mp4,Straight,Driving Straight,,
9958273f-d35a-414c-886e-52986afe9f64.mp4,Slow Down,Speed Breaker,,speed breaker
99900c7f-24f0-4562-b707-a9021968e4b8.mp4,Straight,Driving Straight,,
9995a4a3-bafe-42ac-8d45-c0bafe8cfe54.mp4,Right,Lane Change,,
9b9ee107-e7e2-472f-856c-fff7591ac0cf.mp4,Slow Down,Congestion,vehicle,
9dfd7236-378f-4d67-b54b-accb21ab9ce8.mp4,Left,Lane Change,,
a273b5a6-17a5-42d5-9929-afc09745b9a0.mp4,Right,Lane Change,,
a3655e07-6ed9-4307-a869-5adc3575e141.mp4,Left ,Lane Change,,
a49cb770-d26d-4f52-967c-f84e692a05b9.mp4,Left,Lane Change,,
a65828a5-a4bf-4a0a-a340-ffa910a3752f.mp4,Straight,Driving Straight,,
aadf4865-0ee3-40f6-90f6-3d7e305d317a.mp4,Right,Lane Change,,
ad9d4e70-6cd5-44f3-86d8-5441c6fdc8c3.mp4,Left,Lane Change,,
b1589ed8-b74b-4d6c-a6e4-adb8479a1a15.mp4,Right,Lane Change,,
b4f9beda-dd4d-40d9-ad8e-ac08c640d508.mp4,Straight,Driving Straight,,
b5532d42-f779-4432-befd-409ec3b69b61.mp4,Straight,Driving Straight,,
b9ad4231-ebbf-47e3-aab0-106331c9d0e9.mp4,Right,Lane Change,,
12905395-a850-4672-a07c-cc67ba9de1c2.mp4,Slow Down,Congestion,pothole,
27149385-718f-4a1d-b1bb-dfa9dc03f863.mp4,Slow Down,Right Turn,,speed breaker
3270319c-bd59-4e34-987b-4b93e0bfd838.mp4,Slow Down,Left Lane Change,vehicle,
6588b0a7-0658-407e-aa1a-723cfac7cc2f.mp4,Slow Down,Left Turn,,pothole
67665775-d94d-47d9-b603-f360ded99f44.mp4,Left,Turn,,speed breaker
725767bc-019e-4b6f-b92c-434038836a9f.mp4,Slow Down,Congestion,vehicle,
7800be0b-fcde-474b-b64d-cf1e3f2a0a25.mp4,Left,Turn,,
8692c48e-28d4-44f6-983f-68cd768fc21a.mp4,Left,Turn,,
90372720-52bd-488a-aa2c-a0a913474164.mp4,Straight,Driving Straight,,
9382968c-3265-4d01-81ef-d0ca74a9048f.mp4,Slow Down,Congestion,vehicle,
a42357cb-d89c-4601-8ce2-3bf5fc3080e7.mp4,Right,Lane Change,,
a4fd4e74-20a8-4d17-934d-29a15296d9aa.mp4,Left,Turn,,
a736b217-a767-4007-9cf8-2bb39fbde821.mp4,Slow Down,Left Turn,,speed breaker
a7873489-7f0f-4b2f-9d7b-fa36c8335c77.mp4,Slow Down,Speed Breaker,,speed breaker
a7ea9ce6-084d-472e-9a79-1b9869e56308.mp4,Slow Down,Obstruction,vehicle,
a81aacfb-c8bd-4f78-9c3a-064b00daf761.mp4,Slow Down,Right Turn,vehicle,
a990d883-ab82-4664-8afc-cd7a9302e940.mp4,Right,Turn,,pothole
ac42ccf7-cd79-41f4-a1b9-2248db1ddcf5.mp4,Slow Down,Traffic Light,,vehicle
aff1b6be-88cd-46a5-ae39-edd021cadb47.mp4,Slow Down,"Left Turn, Obstruction",pedestrian,
b2bf7db2-ede2-47c4-aaf1-c12a6d95e8b7.mp4,Straight,Driving Straight,,
b89972f2-84a9-402b-be35-c00bbe42f583.mp4,Left,Lane Change,,
bec4a754-dab9-4071-88fc-110d4f5afd72.mp4,Right,Lane Change,,
c02fde47-3ef5-43ba-b673-b567ee30c6e4.mp4,Right,Lane Change,,
c2254f6d-d6d9-4765-b5db-9a9be1b10bd7.mp4,Right,Lane Change,,
c81fd46d-5367-462f-aea7-29f38092195b.mp4,Right,Lane Change,,
c9ff4724-2e62-40bd-956a-3af008fef955.mp4,Stop,Congestion,vehicle,
05413f3e-662e-487c-9817-1a9d2b58971d.mp4,Slow Down,Congestion,vehicle,
090f82b0-26cd-482e-b543-397708f61b2c.mp4,Straight,Driving Straight,,
11b45298-9193-4153-90f5-5e37e22fbc72.mp4,Straight,Driving Straight,,
124a66eb-e6ca-4d39-8754-f53ecbf2b72a.mp4,Left,Turn,vehicle,
13cb19b8-7d2b-4771-8fa9-2e16de9f2734.mp4,Straight,Driving Straight,,
14114000-d5d2-41de-9a16-560ef251e5e8.mp4,Straight,Driving Straight,,
179b16d3-1521-44bd-a15a-5eeef27719dd.mp4,Slow Down,Obstruction,vehicle,
193ad9a1-5ffe-4dbd-9545-5192e6dc200a.mp4,Left,Lane Change,,
19cbaeab-602e-4b1c-a2f2-1f9e3311832e.mp4,Slow Down,Left Lane Change,vehicle,
1d4e2822-0930-4207-9fc2-0f8e6d9ee1be.mp4,Left,Lane Change,,
219b7f45-f6da-438a-85a4-034641b312fc.mp4,Slow Down,"Left Turn, Yield",vehicle,
21f6edd3-d0bd-4155-9b9b-0419e41ba277.mp4,Left ,Lane Change,,
23cf03a8-0216-4c07-aa12-31bf6997a396.mp4,Slow Down,"Yield, Left Turn",vehicle,
2df8123e-8f18-4d89-a12b-5ef26f77b93e.mp4,Straight,Driving Straight,,
2efb6573-607f-4348-9eca-54052ea09d20.mp4,Right,Turn,,
2fa7c425-ac52-411c-af2e-bb781317bc0d.mp4,Left ,Lane Change,,
32a68148-8c4b-41be-8819-a22213257a35.mp4,Slow Downn,Speed Breaker,,speed breaker
3997a580-77d2-406e-a16c-872026d88a91.mp4,Straight,Driving Straight,,
3b167af5-93cc-42d0-8861-c3a4bd20159f.mp4,Right,Lane Change,,
3bf7bbc3-5f92-4413-97fe-322545ec5574.mp4,Deviate,Avoid Congestion,vehicle,
3c3d70fc-5621-48fc-80f1-682d2fc561ef.mp4,Slow Down,Congestion,vehicle,
40c2ebea-e358-48cf-9782-61150af72d2b.mp4,Right,Lane Change,,
532e692a-a8fa-4f2d-969f-c6f76d8f5c23.mp4,Slow Down,U Turn,vehicle,
5a73980a-6c9f-48d9-b3fd-cb7c62881ad6.mp4,Slow Down,Congestion,vehicle,
5af674e2-a4b0-4e8f-894f-55e0cb004978.mp4,Slow Down,Congestion,vehicle,
5d18d116-729a-4006-ade2-a31a2d73e160.mp4,Slow Down,Speed Breaker,,speed breaker
64bb06f3-590c-441f-bbf1-4393e9055282.mp4,Left ,Turn,,
6782229f-f752-4a91-9a48-546fd791bd48.mp4,Left ,Lane Change,,
71e6651c-5588-49a5-84f0-6fc67ef24c60.mp4,Left ,Lane Change,,
7869719a-ebf4-4065-a67d-e93a396071a7.mp4,Slow Down,Speed Breaker,vehicle,speed breaker
7b9303a2-c1be-43a1-9aa1-69325714b6d6.mp4,Right,Lane Change,,
7e8f69d3-5596-4124-923b-e8883150845f.mp4,Slow Down,U Turn,vehicle,
7eac0ed0-88e0-48e9-843e-ac7d81eccd0b.mp4,Left ,Turn,,
81c717f5-d373-46c7-a011-bb751192941a.mp4,Slow Down,Yield,vehicle,
830af93b-5cdb-43ba-8a54-d3dbe5b78fa2.mp4,Straight,Driving Straight,,
853019c3-858e-4e03-bb03-30e2305c51ae.mp4,Left ,Turn,vehicle,
89a3217e-f46a-4a96-a02a-db5218a16435.mp4,Slow Down,U Turn,vehicle,
8e816c0d-7ca3-4bc6-833f-33d8338d745f.mp4,Slow Down,Yield,vehicle,
9b16f8ed-efc7-4f89-bbbe-9be9dc9186c7.mp4,Slow Down,Left Turn,animal,speed breaker
